TrainerID,ModelVersion,Samples,PartialStatUtility,FullStatUtility_Unnormalized,FullStatUtility_Normalized,Source
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.66277914692689,1501.6037374782234,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.626278047741035,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,11.120777143038913,1694.370326335094,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,12.31612811393053,1851.378039169985,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.900743203680111,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,9.833401911437134,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.160915813391098,1387.7994626589673,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.66277914692689,1501.6037374782234,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.143368979159842,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,9.833401911437134,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.710711698704873,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580380,N/A,N/A,9.803959914487757,1486.6474934839805,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580379,N/A,N/A,12.603563900661069,1889.9599422266695,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580382,N/A,N/A,9.254872456418312,1388.013280832476,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580381,N/A,N/A,10.468817411746576,1571.2277820991953,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,12.075278357541467,1721.8911662649598,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.574422935089945,1595.8715507904496,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580383,N/A,N/A,9.291527808367785,1397.2955680456373,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.313747611192571,1799.7362585760586,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,10.201350807053654,1475.3605001826731,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580385,N/A,N/A,10.80079890934361,1635.0859355215944,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,9.668019649487226,1572.0704318859441,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580384,N/A,N/A,12.920678153649495,1976.0859458626264,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,9.656703901270681,1449.5271156303886,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,13.345181604995583,1985.4204876900644,N/A,fwdllm_aggregator
